customer_id,first_name,last_name,segment,city,state,country,zipcode,street,latitude,longitude
6460,Mary,Smith,Home Office,Morganton,NC,EE. UU.,28655,7184 Broad Hickory Dell,35.8787117,-81.79481506
2112,Mary,Wallace,Home Office,Virginia Beach,VA,EE. UU.,23454,2721 Silent Barn Subdivision,36.84350205,-76.04109955
2434,Betty,Gordon,Home Office,Fayetteville,NC,EE. UU.,28314,2544 Broad Brook View,35.06275177,-79.00574493
6691,John,Smith,Home Office,Miami,FL,EE. UU.,33125,9420 Lazy Horse Drive,25.86193085,-80.1975174
4630,Mary,Stark,Home Office,Chicago,IL,EE. UU.,60621,8298 Crystal Autumn Drive,41.77276993,-87.63503265
11785,Stephanie,Beasley,Home Office,Loveland,OH,EE. UU.,45140,3083 Merry Downs,39.26777649,-84.29482269
8941,Mary,Drake,Home Office,Richmond,VA,EE. UU.,23223,8284 Pleasant Pine Villas,37.63429642,-77.43032074
2842,Charles,Johnson,Home Office,Chino Hills,CA,EE. UU.,91709,3495 Wishing Landing,33.98258972,-117.7285538
181,Mary,Jones,Home Office,Irwin,PA,EE. UU.,15642,1723 Tawny Via,33.93185043,-117.9664383
9703,Jonathan,Smith,Home Office,Kent,WA,EE. UU.,98031,248 Rustic Beacon Forest,47.39371109,-122.2228317
8786,Joseph,Smith,Home Office,Compton,CA,EE. UU.,90221,75 Umber Forest,33.90319061,-118.2131882
10007,Lori,Luna,Home Office,New York,NY,EE. UU.,10025,4896 Easy Landing,40.79811859,-73.96691895
2669,Dorothy,Buck,Home Office,Costa Mesa,CA,EE. UU.,92627,8736 Hazy River Manor,33.63584137,-117.9041443
11185,Barbara,Smith,Home Office,Bronx,NY,EE. UU.,10453,6894 Heather Estates,40.85337067,-73.90963745
20517,Rowan,Yang,Home Office,Jonesboro,AR,EE. UU.,72401,3779 Dewy Villas,35.80326462,-90.77160645
9721,Mary,Smith,Home Office,Bronx,NY,EE. UU.,10457,3939 Easy Fawn Nook,40.888134,-73.86502838
20534,Harriet,Mayo,Home Office,New Albany,IN,EE. UU.,47150,4900 Dusty Line,38.29298782,-85.81134796
10120,Mary,Oneill,Home Office,Moreno Valley,CA,EE. UU.,92557,9526 Foggy Cove,33.94717026,-117.253624
315,Danielle,Hampton,Home Office,Modesto,CA,EE. UU.,95350,1846 Cotton Oak Parkway,37.67303085,-121.0322037
731,Robert,Smith,Home Office,Lilburn,GA,EE. UU.,30047,1063 Fallen Subdivision,33.90919495,-84.159935
2746,Stephanie,Smith,Home Office,Dearborn,MI,EE. UU.,48126,6132 Jagged Mountain Downs,42.32353973,-83.17635346
7632,Mary,Ruiz,Home Office,San Antonio,TX,EE. UU.,78227,3283 Fallen Bend,29.38037109,-98.6422348
1430,Henry,Smith,Home Office,Philadelphia,PA,EE. UU.,19145,9397 Little Goose Subdivision,39.92448425,-75.1757431
8600,Judith,Brown,Home Office,Honolulu,HI,EE. UU.,96816,6340 Quiet Turnabout,21.36440468,-157.7809296
1434,Denise,Smith,Home Office,Loveland,OH,EE. UU.,45140,7489 Harvest Cider Glade,39.29779434,-84.28598023
2429,Mary,Roberts,Home Office,Newburgh,NY,EE. UU.,12550,4791 Heather Cider Orchard,41.50205994,-74.01177216
7823,Amber,Smith,Home Office,Victorville,CA,EE. UU.,92392,6312 Noble Apple Woods,34.50935745,-117.3302917
6697,William,Smith,Home Office,Carlisle,PA,EE. UU.,17013,9832 Stony Lake Alley,40.19924164,-77.18979645
3794,Julia,Smith,Home Office,Manchester,CT,EE. UU.,6040,4229 Iron Elk Turnabout,41.7712059,-72.52085114
8221,Janet,Sampson,Home Office,New Braunfels,TX,EE. UU.,78130,9772 Indian Island Moor,29.69708443,-98.12406158
1291,Mary,Smith,Home Office,Massillon,OH,EE. UU.,44646,3909 Hidden Treasure Beach,40.75134277,-81.51682282
10971,Peter,Booker,Home Office,Vista,CA,EE. UU.,92084,136 Dewy Hickory Dell,33.19748306,-117.2489929
1204,Nicole,Anderson,Home Office,Berwyn,IL,EE. UU.,60402,3312 Harvest Horse Chase,41.83079147,-87.80297852
460,Vincent,Willis,Home Office,Milford,CT,EE. UU.,6460,3587 Thunder Rise,41.26742172,-73.26482391
9058,Mary,Ramos,Home Office,Dearborn,MI,EE. UU.,48126,7518 Noble Parkway,42.32353973,-83.17635346
6445,Emma,Tucker,Home Office,Strongsville,OH,EE. UU.,44136,5198 Colonial Loop,41.3469696,-81.82631683
5451,Wayne,Torres,Home Office,Chicago,IL,EE. UU.,60632,5782 Dewy Ridge,41.89483643,-87.76984406
576,Arthur,Fisher,Home Office,Houston,TX,EE. UU.,77093,3173 Cotton Estates,29.66386032,-95.6342926
3893,Mary,Hart,Home Office,Los Angeles,CA,EE. UU.,90047,909 Sunny Pony Dale,34.04059982,-118.2543411
8950,David,Smith,Home Office,Bronx,NY,EE. UU.,10453,2002 Amber Bear Moor,40.84020233,-73.87850952
3193,Joshua,Smith,Home Office,Westland,MI,EE. UU.,48185,6595 Shady Concession,42.33095169,-83.37251282
3229,Teresa,Smith,Home Office,Van Nuys,CA,EE. UU.,91406,1771 Green Way,37.56495667,-122.2967758
7865,Mary,Bryant,Home Office,New York,NY,EE. UU.,10028,5593 Red Byway,40.77602005,-73.95201111
10669,Michael,Cowan,Home Office,Quincy,IL,EE. UU.,62301,7597 Golden Dale Nook,40.02307129,-91.36735535
6359,Jerry,Smith,Home Office,Carol Stream,IL,EE. UU.,60188,6296 Misty Zephyr Villas,41.89396668,-88.09660339
10604,Jennifer,Smith,Home Office,Fayetteville,NC,EE. UU.,28314,2905 Sleepy Route,35.06275177,-79.00574493
172,Lauren,Rush,Home Office,Chino,CA,EE. UU.,91710,6229 Indian Robin Parade,34.00605393,-117.7307358
5353,Mary,Smith,Home Office,Amarillo,TX,EE. UU.,79109,9557 Jagged Village,35.18754196,-101.8676224
10140,Sharon,Smith,Home Office,Sylmar,CA,EE. UU.,91342,588 Rocky Quail Round,36.8423233,-119.7233887
11579,Mary,Contreras,Home Office,Cleveland,OH,EE. UU.,44118,9842 Foggy Range,40.9294548,-81.40254974
6412,Mary,Smith,Home Office,Las Vegas,NV,EE. UU.,89103,6595 Old Private,36.11117935,-115.2110291
3197,Mary,Holloway,Home Office,Los Angeles,CA,EE. UU.,90047,6442 Emerald Rise Extension,33.94351959,-118.3103256
9718,Mary,Clark,Home Office,Annandale,VA,EE. UU.,22003,4819 Crystal Private,38.81951523,-77.19006348
6107,Mary,Schmidt,Home Office,Chicago,IL,EE. UU.,60625,1801 Jagged Dale Park,41.89569092,-87.67237091
10758,Steven,Hardin,Home Office,Marietta,GA,EE. UU.,30067,7988 High Jetty,34.0723114,-84.30237579
6930,Paul,Morton,Home Office,Honolulu,HI,EE. UU.,96819,3882 Honey Parkway,21.33635902,-157.8772125
7071,Amber,Anderson,Home Office,North Richland Hills,TX,EE. UU.,76180,7027 Hidden Point,32.84292221,-97.22615814
4265,Debra,Smith,Home Office,Anaheim,CA,EE. UU.,92805,5768 Gentle Nectar Chase,33.83805847,-117.9110107
748,Olivia,Smith,Home Office,Del Rio,TX,EE. UU.,78840,1666 Sunny View,33.45428085,-111.9272156
2981,Mary,Spence,Home Office,Moreno Valley,CA,EE. UU.,92557,5127 Sleepy Via,33.94717026,-117.253624
3380,Mary,Pitts,Home Office,Detroit,MI,EE. UU.,48224,4408 Lazy Oak Pines,42.40109634,-82.92513275
12076,Mary,Smith,Home Office,Tempe,AZ,EE. UU.,85282,6714 Cozy Wynd,33.40329361,-111.9140549
2928,Sarah,Larsen,Home Office,Saint Paul,MN,EE. UU.,55124,9761 Broad Crossing,44.72552109,-93.20613098
11429,Janice,Smith,Home Office,Honolulu,HI,EE. UU.,96816,4105 Round Log Loop,21.28084946,-157.7886047
11744,Mary,Hunter,Home Office,West Orange,NJ,EE. UU.,7052,6030 Clear Log Close,40.79269791,-74.23181915
3575,Hannah,Cooper,Home Office,Fort Lauderdale,FL,EE. UU.,33312,214 Lost Apple Close,26.11927223,-80.18818665
5111,Janice,Reilly,Home Office,Brooklyn,NY,EE. UU.,11208,8373 Round Timber Wharf,40.67343903,-73.87017822
11679,Mary,Benson,Home Office,San Pablo,CA,EE. UU.,94806,4396 Merry Lagoon Centre,37.96690369,-122.3031082
13643,Miriam,Fisher,Home Office,Diamond Bar,CA,EE. UU.,91765,1819 Gentle Branch Meadow,33.98986816,-117.820282
10950,Mary,Smith,Home Office,Charlotte,NC,EE. UU.,28205,1875 Jagged Moor,35.20181656,-80.84571838
1773,Joan,Carr,Home Office,Canton,MI,EE. UU.,48187,2264 Red Route,42.32170487,-83.48783875
13714,Mariko,English,Home Office,San Antonio,TX,EE. UU.,78240,2406 Rocky Treasure Hollow,29.52998352,-98.60829163
10710,Rebecca,Smith,Home Office,Bartlett,IL,EE. UU.,60103,7129 Fallen Trace,41.99511337,-88.17980957
4690,Nicholas,Adams,Home Office,Las Vegas,NV,EE. UU.,89119,8212 Grand Autoroute,36.09841919,-115.1332703
11376,Charles,Mason,Home Office,Houston,TX,EE. UU.,77093,6175 Golden Glade,29.81939125,-95.26992035
13983,Kylie,Patterson,Home Office,Phoenix,AZ,EE. UU.,85035,6451 Clear Hills Moor,33.47337341,-112.1697769
5338,Amber,Smith,Home Office,Newark,NJ,EE. UU.,7104,2221 Lazy Sky Trail,40.13269424,-74.06029511
6556,Mary,Smith,Home Office,Fontana,CA,EE. UU.,92335,8734 Wishing Range,34.09395981,-117.4498901
2448,Mildred,Lopez,Home Office,Corona,NY,EE. UU.,11368,7887 Foggy Bluff Autoroute,40.74015808,-73.84850311
1816,Mary,Taylor,Home Office,Miami,FL,EE. UU.,33165,9198 Rustic Terrace,25.74022484,-80.36169434
8074,Mary,Harris,Home Office,College Station,TX,EE. UU.,77840,3585 Green Rabbit Orchard,30.62612915,-96.34500122
7871,Bobby,Branch,Home Office,Las Vegas,NV,EE. UU.,89108,7887 Foggy Bluff Autoroute,36.04486084,-115.1724167
3781,Richard,Lara,Home Office,Hamtramck,MI,EE. UU.,48212,79 Misty Goose Townline,42.39984894,-83.05892944
353,Mary,Smith,Home Office,San Antonio,TX,EE. UU.,78223,2423 Tawny Rabbit Trace,33.05379868,-96.8314743
13671,Alexis,Parrish,Home Office,Fairfield,CA,EE. UU.,94533,5937 High Pony Village,38.25131607,-122.0456543
10814,Carol,Mejia,Home Office,Washington,DC,EE. UU.,20009,4385 Dusty Drive,38.88553619,-77.11407471
5442,Judy,Mccarthy,Home Office,Chicago,IL,EE. UU.,60628,2197 Misty Island Grounds,41.89580917,-87.68171692
8484,Edward,Gomez,Home Office,Saint Louis,MO,EE. UU.,63116,7814 Colonial Bluff Concession,38.55596924,-90.27106476
9452,Patricia,Brown,Home Office,New York,NY,EE. UU.,10040,1674 Colonial Row,40.63209152,-73.94486237
3775,John,Johnson,Home Office,Mentor,OH,EE. UU.,44060,4221 Broad Limits,41.6532898,-81.3658371
8898,Mary,Smith,Home Office,Montebello,CA,EE. UU.,90640,3067 Hazy Autoroute,34.03588486,-118.0801849
11677,Christine,Smith,Home Office,Phoenix,AZ,EE. UU.,85022,1804 Noble Place,33.63859177,-112.0436478
12067,Mary,Contreras,Home Office,Rowland Heights,CA,EE. UU.,91748,5076 Amber Blossom Hollow,34.00062561,-117.9077301
5496,Kevin,Acosta,Home Office,Kent,WA,EE. UU.,98031,3352 Harvest Zephyr Terrace,47.39371109,-122.2228317
14899,Lacey,Fuller,Home Office,Sheboygan,WI,EE. UU.,53081,7844 Rocky Deer Avenue,43.75511169,-87.71308136
6378,Steven,Elliott,Home Office,Aurora,IL,EE. UU.,60506,2262 Tawny Jetty,41.77206039,-88.37110901
4613,Ashley,Gordon,Home Office,Richmond,TX,EE. UU.,77469,1306 Rustic Towers,29.58152199,-95.76487732
2547,Walter,Fuller,Home Office,North Richland Hills,TX,EE. UU.,76180,7474 Grand Spring Falls,32.85256958,-97.22425079
6684,Mary,Strong,Home Office,Spokane,WA,EE. UU.,99205,7274 Grand Hickory Trail,47.67959595,-117.4249268
12348,Alan,Smith,Home Office,Rochester,NY,EE. UU.,14609,7111 Silent Fox Gardens,43.18824005,-77.56706238
10981,Mary,Smith,Home Office,Lancaster,CA,EE. UU.,93535,5485 Tawny Crescent,34.69722366,-118.032959
9552,Richard,Wilkerson,Home Office,Las Vegas,NV,EE. UU.,89110,305 Quaking Walk,36.17177963,-115.1391754
1057,Richard,Haynes,Home Office,Hayward,CA,EE. UU.,94544,1981 Thunder Zephyr Edge,37.65920639,-122.0630951
8815,Mary,Smith,Home Office,Pompano Beach,FL,EE. UU.,33065,9216 Easy Zephyr Farm,26.23144913,-80.12522125
8166,Patricia,Smith,Home Office,Aurora,IL,EE. UU.,60504,3944 Round Highlands,41.72254562,-88.27864075
331,Alexander,Russell,Home Office,Tempe,AZ,EE. UU.,85281,3304 Heather Pioneer Vista,33.38945007,-111.9099655
8373,Christina,Smith,Home Office,Lompoc,CA,EE. UU.,93436,236 Harvest Diversion,34.63892365,-120.4556961
6195,William,Smith,Home Office,Apopka,FL,EE. UU.,32703,8828 Red Farms,28.63298988,-81.45418549
1089,Mary,Hamilton,Home Office,Raleigh,NC,EE. UU.,27606,2538 Sunny Beacon Vale,35.81178284,-78.5975647
6389,Mary,King,Home Office,Portland,OR,EE. UU.,97223,676 Cotton Nook,45.38132095,-122.5953445
8626,Scott,Vega,Home Office,Indianapolis,IN,EE. UU.,46227,1731 Silver Lake Wood,39.64605331,-86.11961365
1327,Kelly,Elliott,Home Office,Chicago,IL,EE. UU.,60637,6980 Gentle Bend,41.7828064,-87.61464691
2754,Mary,Rich,Home Office,Vacaville,CA,EE. UU.,95687,7469 Misty Log Estates,38.34882355,-121.9724197
457,Mary,Smith,Home Office,Brooklyn,NY,EE. UU.,11230,9274 Misty Hollow,32.83679962,-116.9842072
10704,Judith,Smith,Home Office,Westminster,CA,EE. UU.,92683,5509 Red Quail Wood,33.75947571,-118.0335693
9743,David,Smith,Home Office,San Francisco,CA,EE. UU.,94110,6830 Red Pond Meadow,37.75743866,-122.4193726
10695,Andrew,Smith,Home Office,Chicago,IL,EE. UU.,60647,8370 Golden Goose Place,41.91740036,-87.68401337
9744,Donna,Huff,Home Office,Memphis,TN,EE. UU.,38109,1690 Tawny Moor,35.0965271,-90.06786346
6176,William,Garza,Home Office,Brooklyn,NY,EE. UU.,11211,9634 Bright Robin Circle,40.71030808,-73.95687103
10936,Johnny,Barron,Home Office,Costa Mesa,CA,EE. UU.,92626,2161 Burning Maze,33.67670822,-117.9219055
8220,Michael,Smith,Home Office,Orlando,FL,EE. UU.,32808,3709 Green Cider Court,28.59592056,-81.42350769
12058,Mary,Smith,Home Office,Washington,DC,EE. UU.,20002,9879 Foggy Hills Freeway,38.90260315,-76.98190308
7046,Crystal,Davis,Home Office,Memphis,TN,EE. UU.,38128,6682 Harvest Orchard,35.19882584,-89.90473938
8969,Sandra,Bennett,Home Office,Carrollton,TX,EE. UU.,75006,3296 High Lane,32.96593094,-96.84902191
4904,Bruce,Smith,Home Office,Jersey City,NJ,EE. UU.,7307,3722 Red Hickory Path,40.74726105,-74.04908752
6090,Mary,Smith,Home Office,Houston,TX,EE. UU.,77084,6442 Emerald Rise Extension,29.89122582,-95.29463959
12118,Mary,Zimmerman,Home Office,Orlando,FL,EE. UU.,32825,4182 Indian Pond Freeway,28.55625916,-81.27587128
11475,Mary,Garner,Home Office,Houston,TX,EE. UU.,77083,7658 Hazy Mountain Plaza,29.69557571,-95.61478424
5351,Mary,Smith,Home Office,Cleveland,OH,EE. UU.,44109,6582 Red Heights,41.52890396,-81.43673706
2247,Alice,Werner,Home Office,Laredo,TX,EE. UU.,78040,1557 Heather Leaf Plaza,27.50744438,-99.48082733
2378,Mary,Todd,Home Office,Irwin,PA,EE. UU.,15642,1235 Amber Wood,40.32811356,-79.70446014
9122,Carl,Russo,Home Office,Las Vegas,NV,EE. UU.,89110,9265 High Freeway,36.18152618,-115.0874405
4933,Mary,Smith,Home Office,Laredo,TX,EE. UU.,78046,1321 Honey Embers Mount,27.50744438,-99.48316193
5682,Mary,Proctor,Home Office,Redmond,WA,EE. UU.,98052,9601 Jagged River Bay,47.68619156,-122.1272049
5746,Julie,Anderson,Home Office,Yonkers,NY,EE. UU.,10701,4705 Easy Pathway,40.93209076,-73.89285278
6231,Mary,Smith,Home Office,Harlingen,TX,EE. UU.,78550,2250 Cinder Knoll,26.19086266,-97.69604492
6425,Ruth,Smith,Home Office,Orlando,FL,EE. UU.,32808,1056 Cotton Run,28.57764053,-81.44708252
8073,Rachel,Smith,Home Office,San Jose,CA,EE. UU.,95111,9911 Silent Drive,37.26375961,-121.8059616
8763,Pamela,Williams,Home Office,Santee,CA,EE. UU.,92071,5567 Cotton Timber Impasse,32.85623932,-116.975441
4116,Mary,Smith,Home Office,Elgin,IL,EE. UU.,60123,2407 Gentle Woods,42.03330612,-88.29245758
10617,Ruth,Smith,Home Office,Brooklyn,NY,EE. UU.,11204,6843 Blue Beacon Wynd,40.61486054,-73.98577118
9328,Mary,Perez,Home Office,Moreno Valley,CA,EE. UU.,92553,376 Golden Orchard,33.92159271,-117.263176
6734,Mary,Smith,Home Office,Hialeah,FL,EE. UU.,33015,347 Cozy Round,25.82259941,-80.2803421
9364,Jessica,Lambert,Home Office,Jamaica,NY,EE. UU.,11435,4924 Hazy Fawn Villas,40.70177841,-73.80841827
8251,Mary,Ross,Home Office,Jackson,MI,EE. UU.,49201,7415 Cotton Fox Corners,42.158638,-84.42723084
6347,Mark,Smith,Home Office,Greensboro,NC,EE. UU.,27406,1109 Rustic Ridge,36.05080414,-79.79826355
8463,Nathan,Burns,Home Office,Albany,OR,EE. UU.,97321,4029 Lazy Hickory Impasse,44.60580444,-123.1134262
8717,Adam,Taylor,Home Office,Granada Hills,CA,EE. UU.,91344,8675 Little Arbor,34.2639389,-118.4979401
17703,Xaviera,Boyd,Home Office,Granite City,IL,EE. UU.,62040,907 Umber Beacon Common,38.70418167,-90.14437866
18336,Aretha,Mcbride,Home Office,New York,NY,EE. UU.,10023,8289 Foggy Meadow,40.77587891,-73.98165894
10916,Randy,Smith,Home Office,Corona,CA,EE. UU.,92879,7247 Gentle Beacon Byway,33.8950882,-117.5264206
11951,Steven,Benton,Home Office,Hamtramck,MI,EE. UU.,48212,9183 Indian Pond Park,42.38851166,-83.0442276
20621,Kirsten,Steele,Home Office,Stockbridge,GA,EE. UU.,30281,398 Emerald Grove,33.54924011,-84.25650024
5879,Mary,Martin,Home Office,Brooklyn,NY,EE. UU.,11236,2264 Red Route,40.64571381,-73.8972168
17734,Gretchen,Cannon,Home Office,Fontana,CA,EE. UU.,92335,9842 Foggy Range,34.07454681,-117.4704208
15980,Victoria,Whitney,Home Office,Bismarck,ND,EE. UU.,58501,109 Hazy Heath,46.80438995,-100.7311554
9778,Kathy,Maddox,Home Office,Oceanside,CA,EE. UU.,92054,3427 Iron Willow Villas,33.20246124,-117.3142853
1059,Mary,Walsh,Home Office,Jacksonville,FL,EE. UU.,32225,2704 Silent Pine Corner,30.35342217,-81.51309204
1584,Mary,Hickman,Home Office,Miami,FL,EE. UU.,33162,8298 Crystal Autumn Drive,25.85149002,-80.19674683
1602,Stephen,Huang,Home Office,Santa Ana,CA,EE. UU.,92704,9757 Cozy Freeway,33.70288849,-117.9041977
8983,Mary,Smith,Home Office,Pekin,IL,EE. UU.,61554,3385 Cotton Wharf,40.54469681,-89.60045624
9080,Mary,Macias,Home Office,Chicago,IL,EE. UU.,60622,1531 Hazy Forest Plaza,41.89580154,-87.6660614
3656,Willie,Smith,Home Office,Philadelphia,PA,EE. UU.,19139,7236 Cotton Cove,39.95856094,-75.21888733
10536,Michelle,Massey,Home Office,Medford,MA,EE. UU.,2155,4958 Heather Anchor By-pass,42.42815018,-71.11032105
8943,Brian,Yates,Home Office,Las Vegas,NV,EE. UU.,89110,7958 Harvest Grove Pike,36.18152618,-115.0874405
20739,Frances,Stevens,Home Office,Danbury,CT,EE. UU.,6810,363 Green Goose Run,41.39585114,-73.45462036
17421,Libby,Roy,Home Office,Westland,MI,EE. UU.,48185,5257 Umber Field,42.33019257,-83.39046478
12267,Mary,Smith,Home Office,Nashville,TN,EE. UU.,37211,8675 Rocky Road,36.20269775,-86.98390961
2913,Victoria,Sharp,Home Office,Las Cruces,NM,EE. UU.,88005,8161 Crystal Towers,32.31484985,-106.7903061
9840,Mary,Smith,Home Office,Pomona,CA,EE. UU.,91766,3841 Dewy Subdivision,34.04991913,-117.7161026
11476,Linda,Smith,Home Office,Sunnyvale,CA,EE. UU.,94087,3886 Thunder Hill,37.34466934,-122.0356674
9742,Mary,Frost,Home Office,New York,NY,EE. UU.,10021,4208 Jagged Apple Dale,40.64249039,-73.99433136
6406,Daniel,Clark,Home Office,Washington,DC,EE. UU.,20009,6292 Wishing Branch Via,38.91826248,-77.03946686
7861,Susan,Chan,Home Office,Compton,CA,EE. UU.,90221,5517 Harvest Centre,33.89620972,-118.1892471
3653,Peter,Smith,Home Office,Princeton,NJ,EE. UU.,8540,2878 Hazy Wagon  Thicket,40.31076431,-74.71014404
10939,Sean,Smith,Home Office,Hampton,VA,EE. UU.,23666,2355 Lost Elk Gate,37.047966,-76.39997101
3608,Mary,Rogers,Home Office,Brooklyn,NY,EE. UU.,11212,1014 Colonial Cider Terrace,40.66080093,-73.92007446
9677,Mary,Brennan,Home Office,Tracy,CA,EE. UU.,95376,3151 Burning Beacon Boulevard,37.75931549,-121.435112
5129,Dennis,Smith,Home Office,Houston,TX,EE. UU.,77036,9451 Iron Beach,29.71482086,-95.51293945
664,Bobby,Jimenez,Home Office,Holland,MI,EE. UU.,49423,3881 Blue Mount,29.51066399,-98.54441071
8132,Sharon,Choi,Home Office,Raleigh,NC,EE. UU.,27610,8916 Quaking Creek Trail,35.48456192,-78.53102112
4155,Scott,Camacho,Home Office,Westminster,CA,EE. UU.,92683,655 Honey Embers Ridge,33.74983597,-118.0129929
3053,Jennifer,Harvey,Home Office,Kent,WA,EE. UU.,98031,4459 Amber Centre,47.39371109,-122.2228317
9880,Donna,Acevedo,Home Office,Los Angeles,CA,EE. UU.,90065,1526 Foggy Treasure Subdivision,34.10012817,-118.2283325
6054,Richard,Reilly,Home Office,Los Angeles,CA,EE. UU.,90047,8364 High Road,33.94351959,-118.3103256
3415,Frances,Gomez,Home Office,Daly City,CA,EE. UU.,94015,3948 Shady Campus,37.69598389,-122.4800415
9411,Nicole,Gentry,Home Office,Huntington Station,NY,EE. UU.,11746,4128 Emerald Deer Thicket,40.85473633,-73.39848328
2471,Olivia,Smith,Home Office,Hamtramck,MI,EE. UU.,48212,7381 Dusty Beacon Walk,42.38178635,-83.0545044
1712,Megan,Brown,Home Office,Lansdale,PA,EE. UU.,19446,1321 Cotton Horse Concession,40.25177002,-75.25344849
789,Mary,Martinez,Home Office,San Diego,CA,EE. UU.,92115,5263 Stony View,33.96883011,-118.2659454
9219,Mary,Smith,Home Office,Oceanside,CA,EE. UU.,92054,7011 Burning Park,33.1927948,-117.3563385
2980,Mildred,Raymond,Home Office,Marietta,GA,EE. UU.,30066,5703 Hazy View Edge,34.03212357,-84.51288605
3929,Amanda,Levy,Home Office,Methuen,MA,EE. UU.,1844,4806 Umber Square,42.72396851,-71.18476868
265,Michelle,Solis,Home Office,Dubuque,IA,EE. UU.,52001,3440 Emerald Knoll,42.52951431,-90.68608856
2850,Dennis,Smith,Home Office,New York,NY,EE. UU.,10128,4896 Heather Pond Rise,40.78022003,-73.95043945
6769,Katherine,Riley,Home Office,Walnut,CA,EE. UU.,91789,2341 Merry Nectar Centre,34.0141983,-117.8547363
9121,Mary,Smith,Home Office,Hawthorne,CA,EE. UU.,90250,8460 Blue Lane,34.13314056,-117.6216202
2257,Matthew,Burgess,Home Office,Milwaukee,WI,EE. UU.,53215,9493 Silver Elk Manor,44.88425827,-88.24053192
950,Jordan,Smith,Home Office,Las Vegas,NV,EE. UU.,89103,4579 Sunny Link,34.12145996,-118.2587128
3383,Jose,Casey,Home Office,Brooklyn,NY,EE. UU.,11220,5325 Lost Horse Mews,40.6416893,-74.01692963
7108,Timothy,Smith,Home Office,Chicago,IL,EE. UU.,60618,1804 Misty Plaza,41.89604187,-87.67241669
5729,Louis,Smith,Home Office,Mission,TX,EE. UU.,78572,6449 Harvest Apple Freeway,26.21948814,-98.36000824
10295,Benjamin,Garcia,Home Office,Memphis,TN,EE. UU.,38111,7364 Fallen Circle,35.2226944,-89.81700134
7079,Matthew,Thomas,Home Office,Marietta,GA,EE. UU.,30066,1516 Crystal Mountain,34.03212357,-84.51288605
3950,John,Duffy,Home Office,York,PA,EE. UU.,17402,1056 Cotton Run,39.95331574,-76.64919281
2637,Bobby,Shelton,Home Office,Hampton,VA,EE. UU.,23666,5621 Cinder Maze,37.047966,-76.39997101
3943,Mary,Butler,Home Office,Lawrence,MA,EE. UU.,1841,2387 Harvest Subdivision,42.71463394,-71.16407776
11648,Angela,Smith,Home Office,Dorchester Center,MA,EE. UU.,2124,9160 Rustic Link,42.29163361,-71.06265259
8953,Emma,Avila,Home Office,Meridian,ID,EE. UU.,83642,981 Blue Round,43.6126976,-116.3935699
11480,Mary,Mccarthy,Home Office,Beaverton,OR,EE. UU.,97006,7469 Misty Log Estates,45.5220108,-122.8633347
1797,Carolyn,Smith,Consumer,Memphis,TN,EE. UU.,38118,2060 Quaking Nectar Estates,35.06880951,-89.9284668
6281,Eugene,Calderon,Consumer,Lancaster,SC,EE. UU.,29720,6340 Crystal Mountain,34.72217178,-80.76907349
4193,Daniel,Haas,Consumer,Sanford,NC,EE. UU.,27330,4466 Burning Round,35.49564743,-79.26675415
4237,Mary,Smith,Consumer,Strongsville,OH,EE. UU.,44136,8646 Colonial Hills Freeway,41.3469696,-81.82631683
9258,John,Rodgers,Consumer,Marrero,LA,EE. UU.,70072,5193 Middle Robin Valley,29.81035423,-90.11200714
5915,Mary,Hamilton,Consumer,Lawrenceville,GA,EE. UU.,30043,690 Quaking By-pass,33.9720993,-84.02496338
6075,Mary,Smith,Consumer,Austin,TX,EE. UU.,78753,4546 Golden Hills Ridge,30.35012245,-97.69873047
11636,Patrick,Browning,Consumer,Chicago,IL,EE. UU.,60637,112 Green Fawn Estates,41.88238525,-88.20149994
4048,Mary,Smith,Consumer,Lockport,IL,EE. UU.,60441,7802 Foggy Robin Link,41.58304977,-88.05521393
4133,Mary,Snyder,Consumer,Los Angeles,CA,EE. UU.,90003,1449 High Carrefour,33.96860123,-118.2747421
3450,Mary,Fields,Consumer,Diamond Bar,CA,EE. UU.,91765,2830 Velvet Pathway,33.97376633,-117.8378296
5611,Michael,Williamson,Consumer,Virginia Beach,VA,EE. UU.,23452,5008 Merry Highlands,36.84402847,-76.15159607
11248,Mary,Arnold,Consumer,Waipahu,HI,EE. UU.,96797,9605 Little Grove,21.39421082,-157.9980164
11192,Andrew,Dickson,Consumer,Hialeah,FL,EE. UU.,33016,6764 Tawny Link,25.87724495,-80.33294678
6851,Mary,Smith,Consumer,Westland,MI,EE. UU.,48185,6889 Gentle Pike,42.33095169,-83.37251282
922,Stephanie,Willis,Consumer,Lancaster,OH,EE. UU.,43130,5104 Indian Square,39.3310585,-82.10675812
10094,Joseph,Friedman,Consumer,Fremont,CA,EE. UU.,94536,2792 Round Oak Downs,37.55712128,-121.9916382
10466,Mary,Smith,Consumer,Escondido,CA,EE. UU.,92025,2857 Honey Terrace,33.12691498,-117.075058
13825,Jaime,Pittman,Consumer,Modesto,CA,EE. UU.,95351,2553 Bright Way,37.61849976,-121.0116348
11948,Jennifer,Reyes,Consumer,Santa Ana,CA,EE. UU.,92705,2239 Lazy Thicket,33.93561935,-118.2328796
14807,Felicia,Guerrero,Consumer,Baytown,TX,EE. UU.,77520,9022 Foggy Dell,29.73701477,-94.96875763
